#SampleID	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Myxococcota	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Patescibacteria	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__FCPU426	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__LCP-89	d__Bacteria;p__WPS-2	d__Bacteria;p__Campylobacterota	d__Bacteria;p__MBNT15	d__Bacteria;p__GAL15	d__Bacteria;p__WOR-1	d__Bacteria;p__WS2	d__Bacteria;p__Deinococcota	d__Bacteria;p__NB1-j	d__Bacteria;p__Dependentiae	d__Bacteria;p__CK-2C2-2	d__Bacteria;p__TX1A-33	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__Sva0485
SRR9612876	149.0	284.0	8.0	4.0	22.0	79.0	1198.0	8701.0	21.0	256.0	207.0	53.0	8.0	24.0	27.0	0.0	10.0	87.0	3.0	0.0	5.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SRR9612878	568.0	821.0	21.0	4.0	25.0	148.0	2783.0	3647.0	14.0	2134.0	377.0	173.0	0.0	31.0	10.0	0.0	0.0	190.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612879	1583.0	6548.0	18.0	3.0	139.0	202.0	4360.0	1299.0	20.0	955.0	593.0	194.0	0.0	20.0	4.0	0.0	0.0	754.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612880	76.0	389.0	36.0	0.0	25.0	384.0	1686.0	8927.0	11.0	1602.0	571.0	197.0	9.0	24.0	34.0	0.0	0.0	141.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612882	92.0	1787.0	35.0	2.0	29.0	501.0	6169.0	11533.0	24.0	3228.0	1180.0	202.0	8.0	106.0	87.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612883	132.0	2503.0	3157.0	154.0	5161.0	7897.0	6217.0	1987.0	86.0	2170.0	637.0	763.0	35.0	262.0	0.0	15.0	23.0	79.0	43.0	507.0	44.0	257.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612884	38.0	3003.0	74.0	8.0	68.0	357.0	2930.0	2163.0	20.0	1096.0	669.0	113.0	0.0	18.0	22.0	0.0	2.0	761.0	3.0	0.0	11.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612887	269.0	1465.0	1668.0	111.0	3971.0	6506.0	4810.0	2732.0	34.0	2220.0	555.0	944.0	64.0	519.0	12.0	12.0	85.0	53.0	35.0	304.0	36.0	136.0	97.0	0.0	0.0	0.0	23.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	11.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612894	41.0	1003.0	1732.0	213.0	1933.0	4525.0	3011.0	634.0	64.0	1265.0	494.0	558.0	38.0	51.0	0.0	0.0	10.0	47.0	7.0	324.0	34.0	109.0	45.0	0.0	0.0	0.0	16.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612895	56.0	1086.0	1496.0	116.0	2860.0	5390.0	3677.0	779.0	33.0	1354.0	336.0	513.0	0.0	83.0	3.0	0.0	15.0	29.0	24.0	291.0	8.0	104.0	24.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612896	51.0	1129.0	1337.0	116.0	2578.0	4440.0	2789.0	1037.0	35.0	1491.0	200.0	385.0	0.0	98.0	12.0	15.0	0.0	34.0	20.0	245.0	4.0	70.0	65.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612897	79.0	689.0	1348.0	80.0	2329.0	4467.0	2755.0	588.0	22.0	1245.0	395.0	537.0	7.0	28.0	0.0	0.0	1355.0	5.0	15.0	312.0	0.0	68.0	54.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612898	172.0	807.0	617.0	120.0	2064.0	2796.0	2972.0	1351.0	59.0	870.0	459.0	332.0	22.0	95.0	17.0	16.0	766.0	18.0	30.0	135.0	10.0	46.0	44.0	0.0	2.0	0.0	17.0	5.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612899	530.0	1220.0	623.0	50.0	2694.0	3309.0	3198.0	2347.0	0.0	1415.0	547.0	256.0	29.0	179.0	35.0	0.0	20.0	17.0	12.0	140.0	40.0	71.0	71.0	0.0	0.0	0.0	27.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612900	52.0	2915.0	1821.0	202.0	6695.0	7658.0	5889.0	2689.0	98.0	2635.0	685.0	1047.0	43.0	112.0	13.0	25.0	28.0	161.0	20.0	231.0	40.0	97.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612901	143.0	1997.0	3209.0	350.0	4594.0	9736.0	6198.0	2157.0	94.0	3224.0	1927.0	1393.0	27.0	294.0	22.0	0.0	464.0	62.0	51.0	964.0	64.0	459.0	162.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612902	10.0	5810.0	22.0	13.0	26.0	182.0	8465.0	1263.0	18.0	2798.0	802.0	256.0	0.0	0.0	0.0	0.0	4.0	1121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612903	54.0	3141.0	1561.0	210.0	4251.0	2940.0	1983.0	334.0	5.0	1602.0	272.0	327.0	2.0	39.0	0.0	0.0	0.0	0.0	20.0	111.0	10.0	38.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612904	71.0	1219.0	1666.0	142.0	2514.0	6194.0	2866.0	910.0	31.0	1354.0	382.0	476.0	26.0	144.0	0.0	0.0	157.0	15.0	33.0	450.0	35.0	268.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612905	170.0	9297.0	146.0	10.0	228.0	619.0	6165.0	1700.0	48.0	1920.0	1134.0	497.0	0.0	56.0	27.0	0.0	18.0	505.0	0.0	0.0	11.0	8.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612909	0.0	3405.0	107.0	5.0	43.0	604.0	18347.0	2394.0	41.0	5578.0	2485.0	470.0	0.0	0.0	8.0	0.0	0.0	1539.0	0.0	0.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612912	240.0	2364.0	2155.0	162.0	4655.0	7475.0	5748.0	2486.0	65.0	1687.0	629.0	819.0	10.0	365.0	8.0	0.0	46.0	47.0	19.0	430.0	50.0	210.0	132.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612913	55.0	2115.0	2113.0	201.0	5346.0	8541.0	3749.0	1359.0	42.0	1639.0	476.0	569.0	21.0	47.0	4.0	0.0	426.0	52.0	18.0	454.0	7.0	319.0	54.0	0.0	0.0	5.0	11.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612914	102.0	1418.0	1760.0	95.0	2540.0	6444.0	3553.0	1991.0	21.0	1880.0	384.0	640.0	24.0	254.0	7.0	18.0	9.0	74.0	21.0	331.0	6.0	199.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612915	356.0	1322.0	998.0	216.0	1929.0	6492.0	3886.0	1255.0	39.0	1152.0	445.0	653.0	17.0	230.0	0.0	0.0	63.0	28.0	13.0	349.0	22.0	179.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612916	226.0	390.0	14.0	0.0	17.0	305.0	5622.0	35443.0	23.0	1539.0	556.0	52.0	12.0	536.0	37.0	0.0	0.0	15.0	0.0	0.0	12.0	7.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612917	148.0	1436.0	2131.0	202.0	3483.0	7094.0	5387.0	3305.0	58.0	2102.0	660.0	697.0	107.0	514.0	0.0	0.0	45.0	83.0	46.0	720.0	77.0	387.0	225.0	0.0	0.0	0.0	21.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612918	31.0	859.0	1028.0	98.0	2558.0	3446.0	2510.0	729.0	30.0	875.0	235.0	454.0	35.0	63.0	6.0	11.0	28.0	28.0	15.0	135.0	5.0	37.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612920	59.0	1731.0	1062.0	65.0	3937.0	3482.0	3852.0	1013.0	88.0	1404.0	521.0	569.0	12.0	76.0	0.0	17.0	670.0	19.0	5.0	172.0	23.0	39.0	52.0	0.0	0.0	3.0	15.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612921	199.0	391.0	1128.0	185.0	1909.0	3548.0	3392.0	684.0	77.0	1078.0	656.0	1034.0	8.0	99.0	0.0	0.0	187.0	33.0	20.0	159.0	14.0	67.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
SRR9612923	108.0	630.0	1100.0	140.0	2646.0	2959.0	7456.0	736.0	70.0	1064.0	585.0	746.0	8.0	83.0	27.0	14.0	370.0	56.0	21.0	157.0	4.0	67.0	32.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612926	69.0	3757.0	218.0	29.0	31.0	526.0	6477.0	2294.0	32.0	2370.0	920.0	304.0	7.0	95.0	31.0	0.0	5.0	2017.0	0.0	0.0	223.0	3.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612929	191.0	602.0	67.0	11.0	15.0	528.0	8962.0	2564.0	27.0	2212.0	579.0	296.0	2.0	144.0	63.0	0.0	8.0	574.0	0.0	0.0	34.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612930	4256.0	799.0	11.0	3.0	10.0	283.0	24428.0	3005.0	18.0	1304.0	544.0	149.0	23.0	882.0	62.0	0.0	0.0	104.0	0.0	0.0	26.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612931	717.0	494.0	34.0	0.0	10.0	407.0	5235.0	32268.0	32.0	2997.0	728.0	229.0	32.0	1237.0	84.0	0.0	0.0	109.0	0.0	0.0	38.0	3.0	22.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1359.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0
SRR9612932	236.0	4937.0	788.0	117.0	19.0	1059.0	24718.0	4658.0	88.0	3962.0	3199.0	596.0	49.0	919.0	135.0	3.0	101.0	1216.0	9.0	0.0	744.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	3.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612933	1281.0	5323.0	118.0	7.0	42.0	990.0	18548.0	7328.0	51.0	5432.0	945.0	441.0	36.0	822.0	54.0	0.0	6.0	608.0	0.0	3.0	17.0	4.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8237.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR9612934	1715.0	2325.0	34.0	3.0	15.0	2304.0	21026.0	4045.0	8.0	1521.0	1095.0	462.0	18.0	1158.0	151.0	0.0	3.0	39.0	0.0	12.0	17.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SRR9612935	24.0	9758.0	150.0	8.0	9.0	386.0	10983.0	3250.0	82.0	3512.0	703.0	255.0	0.0	270.0	15.0	0.0	28.0	345.0	0.0	0.0	140.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
