#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__RCP2-54	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__TX1A-33	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Dadabacteria	d__Bacteria;p__GAL15	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__WS2	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__Nitrospinota	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__WS4	d__Bacteria;p__PAUC34f	d__Bacteria;p__DTB120	d__Bacteria;p__FW113	d__Bacteria;p__Sva0485	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__LCP-89	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__TA06
SRR5224614	539.0	3388.0	1975.0	0.0	3332.0	463.0	1432.0	0.0	285.0	851.0	742.0	22.0	27.0	0.0	84.0	11.0	0.0	0.0	74.0	246.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224617	722.0	4074.0	2648.0	96.0	3649.0	397.0	1564.0	0.0	864.0	1200.0	631.0	19.0	0.0	31.0	59.0	37.0	0.0	0.0	51.0	129.0	0.0	18.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224622	1356.0	6784.0	2473.0	0.0	6208.0	891.0	2332.0	0.0	1480.0	1691.0	688.0	282.0	107.0	19.0	77.0	168.0	0.0	0.0	42.0	236.0	0.0	17.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224625	1763.0	9638.0	5924.0	0.0	6368.0	603.0	4138.0	0.0	2486.0	2564.0	1200.0	400.0	524.0	0.0	79.0	176.0	0.0	0.0	233.0	370.0	0.0	36.0	859.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224628	816.0	7244.0	4128.0	223.0	4033.0	885.0	2984.0	0.0	1246.0	1767.0	306.0	231.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	96.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224631	655.0	3645.0	1497.0	49.0	4119.0	288.0	3016.0	0.0	718.0	800.0	641.0	89.0	0.0	0.0	0.0	105.0	0.0	0.0	83.0	175.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224634	354.0	2544.0	545.0	27.0	2299.0	379.0	2799.0	0.0	269.0	309.0	717.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224639	446.0	2995.0	1299.0	0.0	1358.0	1240.0	3576.0	0.0	518.0	61.0	602.0	32.0	71.0	0.0	28.0	0.0	0.0	0.0	157.0	170.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224642	763.0	5488.0	2831.0	265.0	3124.0	683.0	2514.0	0.0	1198.0	848.0	356.0	62.0	127.0	9.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224645	106.0	3559.0	2712.0	0.0	1799.0	470.0	1184.0	0.0	923.0	771.0	320.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	103.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224648	1501.0	6002.0	3363.0	0.0	3449.0	2331.0	4927.0	0.0	1557.0	974.0	988.0	307.0	184.0	28.0	0.0	46.0	0.0	0.0	71.0	238.0	0.0	74.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224660	410.0	1993.0	1580.0	106.0	1795.0	1788.0	2666.0	0.0	143.0	419.0	578.0	184.0	299.0	5.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	9.0	312.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224672	598.0	2338.0	1295.0	0.0	3014.0	1555.0	2920.0	0.0	94.0	614.0	658.0	15.0	260.0	0.0	0.0	31.0	0.0	0.0	0.0	140.0	0.0	0.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224682	618.0	2852.0	1439.0	0.0	3734.0	1714.0	3656.0	0.0	455.0	819.0	621.0	163.0	137.0	8.0	0.0	0.0	0.0	0.0	0.0	227.0	8.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224694	324.0	3060.0	1166.0	0.0	3154.0	1233.0	2104.0	0.0	515.0	559.0	606.0	49.0	54.0	18.0	59.0	0.0	0.0	0.0	0.0	152.0	44.0	23.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224697	180.0	2536.0	1663.0	209.0	2610.0	1095.0	2178.0	0.0	654.0	511.0	507.0	187.0	58.0	0.0	26.0	0.0	0.0	0.0	47.0	114.0	6.0	13.0	203.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224718	1082.0	6337.0	2902.0	48.0	3847.0	778.0	4696.0	0.0	774.0	1039.0	730.0	65.0	193.0	0.0	0.0	0.0	0.0	0.0	19.0	265.0	0.0	7.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224721	694.0	5892.0	3047.0	0.0	3145.0	730.0	7887.0	0.0	1742.0	878.0	1151.0	10.0	240.0	0.0	0.0	0.0	0.0	0.0	86.0	298.0	8.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224730	914.0	5200.0	1747.0	222.0	3961.0	1915.0	4405.0	0.0	459.0	919.0	704.0	58.0	121.0	52.0	0.0	32.0	0.0	0.0	0.0	251.0	9.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224742	890.0	2862.0	1399.0	235.0	3145.0	764.0	4137.0	0.0	178.0	621.0	694.0	0.0	96.0	0.0	0.0	13.0	0.0	0.0	27.0	162.0	0.0	0.0	330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224772	123.0	2120.0	2729.0	0.0	2519.0	419.0	718.0	0.0	585.0	589.0	500.0	75.0	46.0	0.0	0.0	0.0	0.0	0.0	37.0	71.0	5.0	0.0	787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224790	392.0	2490.0	2271.0	112.0	1720.0	558.0	1111.0	0.0	465.0	746.0	469.0	97.0	54.0	0.0	46.0	6.0	0.0	0.0	88.0	163.0	0.0	2.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224796	375.0	4198.0	2652.0	0.0	2781.0	400.0	1371.0	0.0	669.0	1196.0	623.0	232.0	81.0	49.0	70.0	0.0	0.0	0.0	53.0	175.0	16.0	5.0	563.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224805	648.0	3532.0	1782.0	0.0	2684.0	377.0	960.0	0.0	490.0	850.0	447.0	172.0	5.0	0.0	0.0	0.0	0.0	0.0	57.0	156.0	0.0	0.0	447.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224808	542.0	3754.0	2575.0	0.0	3125.0	411.0	1386.0	0.0	619.0	1212.0	732.0	24.0	14.0	0.0	61.0	8.0	0.0	0.0	113.0	197.0	0.0	0.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224814	620.0	4065.0	2117.0	13.0	3395.0	339.0	1573.0	0.0	685.0	780.0	777.0	51.0	169.0	14.0	61.0	0.0	0.0	0.0	81.0	426.0	0.0	5.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224816	561.0	3102.0	1490.0	0.0	2720.0	552.0	908.0	0.0	467.0	559.0	582.0	188.0	53.0	18.0	44.0	0.0	0.0	0.0	91.0	197.0	0.0	0.0	646.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224822	795.0	2622.0	1808.0	0.0	2672.0	478.0	593.0	0.0	476.0	712.0	592.0	613.0	67.0	0.0	51.0	68.0	0.0	0.0	45.0	366.0	0.0	0.0	732.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224834	637.0	1697.0	1634.0	0.0	2747.0	307.0	1445.0	0.0	451.0	761.0	680.0	45.0	176.0	0.0	0.0	0.0	0.0	0.0	87.0	106.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224846	1256.0	3866.0	1231.0	0.0	4449.0	572.0	1632.0	0.0	628.0	903.0	636.0	357.0	52.0	0.0	44.0	0.0	0.0	0.0	0.0	197.0	28.0	0.0	1391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224858	176.0	1771.0	1118.0	0.0	3954.0	878.0	1354.0	0.0	784.0	730.0	670.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	244.0	0.0	0.0	259.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224863	1111.0	8188.0	2887.0	97.0	6552.0	610.0	1938.0	0.0	1574.0	1733.0	936.0	553.0	66.0	16.0	26.0	479.0	0.0	0.0	92.0	345.0	7.0	67.0	1012.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224866	474.0	4554.0	2430.0	84.0	3555.0	781.0	1797.0	0.0	869.0	702.0	591.0	178.0	67.0	5.0	0.0	45.0	0.0	0.0	40.0	377.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224869	255.0	2142.0	1523.0	113.0	2860.0	758.0	2103.0	0.0	456.0	532.0	874.0	0.0	167.0	0.0	0.0	0.0	0.0	0.0	84.0	101.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224875	511.0	6923.0	2645.0	0.0	4537.0	509.0	1707.0	0.0	1055.0	1211.0	665.0	299.0	171.0	78.0	8.0	260.0	0.0	0.0	110.0	200.0	0.0	41.0	822.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224878	1062.0	4951.0	1482.0	167.0	5670.0	1401.0	5100.0	0.0	978.0	482.0	1182.0	0.0	195.0	0.0	0.0	33.0	0.0	0.0	78.0	189.0	0.0	30.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224881	822.0	5338.0	2130.0	170.0	5573.0	679.0	1178.0	0.0	1096.0	863.0	681.0	103.0	31.0	0.0	13.0	360.0	0.0	0.0	50.0	205.0	0.0	13.0	841.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224884	467.0	4514.0	1702.0	49.0	4746.0	484.0	1738.0	0.0	387.0	920.0	760.0	102.0	68.0	0.0	6.0	359.0	0.0	0.0	47.0	264.0	0.0	17.0	144.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224887	825.0	5026.0	3126.0	0.0	3234.0	600.0	3364.0	0.0	477.0	828.0	795.0	4.0	4.0	0.0	19.0	58.0	0.0	0.0	88.0	180.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224890	692.0	6741.0	3282.0	97.0	5034.0	1640.0	3522.0	0.0	656.0	571.0	1222.0	288.0	173.0	42.0	0.0	318.0	0.0	0.0	50.0	142.0	7.0	61.0	559.0	0.0	0.0	0.0	0.0	0.0	28.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224893	460.0	2853.0	965.0	127.0	4536.0	584.0	2199.0	0.0	193.0	288.0	802.0	53.0	19.0	0.0	12.0	27.0	0.0	0.0	24.0	137.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	26.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224899	313.0	3483.0	2125.0	214.0	3577.0	348.0	1828.0	35.0	174.0	339.0	531.0	13.0	119.0	0.0	0.0	80.0	0.0	0.0	60.0	241.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224902	1873.0	7208.0	2756.0	149.0	6130.0	1370.0	5673.0	0.0	1616.0	1653.0	1618.0	113.0	531.0	0.0	29.0	537.0	0.0	0.0	108.0	305.0	0.0	0.0	426.0	0.0	0.0	0.0	0.0	0.0	37.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224905	341.0	3968.0	2168.0	61.0	3326.0	986.0	2589.0	0.0	501.0	451.0	599.0	81.0	59.0	10.0	20.0	35.0	0.0	0.0	136.0	116.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224914	618.0	3910.0	2516.0	102.0	3683.0	625.0	938.0	0.0	659.0	1283.0	640.0	189.0	0.0	10.0	27.0	242.0	0.0	0.0	45.0	80.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224917	331.0	3755.0	1590.0	117.0	2763.0	979.0	2323.0	0.0	276.0	387.0	631.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	41.0	187.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224921	656.0	2353.0	643.0	36.0	2788.0	741.0	2796.0	0.0	477.0	606.0	747.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	20.0	170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224924	1535.0	6351.0	2969.0	86.0	6651.0	797.0	2206.0	0.0	1814.0	1851.0	1065.0	158.0	156.0	0.0	236.0	131.0	0.0	0.0	47.0	237.0	8.0	6.0	378.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224927	672.0	5979.0	1709.0	136.0	4922.0	1962.0	4672.0	0.0	1625.0	1021.0	775.0	215.0	0.0	0.0	0.0	65.0	0.0	0.0	66.0	206.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224936	1196.0	4522.0	3566.0	89.0	4797.0	523.0	1195.0	0.0	1662.0	819.0	620.0	255.0	153.0	0.0	37.0	73.0	0.0	0.0	112.0	229.0	0.0	7.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224939	91.0	7387.0	3739.0	17.0	1417.0	516.0	2564.0	0.0	971.0	1011.0	489.0	302.0	30.0	0.0	26.0	24.0	0.0	0.0	100.0	126.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224942	41.0	2451.0	2418.0	98.0	2564.0	1098.0	976.0	0.0	318.0	876.0	678.0	107.0	0.0	0.0	0.0	12.0	0.0	0.0	49.0	76.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224945	873.0	3229.0	827.0	56.0	4237.0	688.0	2869.0	0.0	739.0	718.0	830.0	34.0	121.0	0.0	12.0	67.0	0.0	0.0	59.0	158.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224948	1157.0	7964.0	4341.0	0.0	2831.0	519.0	2407.0	0.0	1643.0	1055.0	704.0	394.0	51.0	0.0	21.0	17.0	0.0	0.0	125.0	298.0	0.0	6.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224951	951.0	6842.0	1796.0	241.0	4073.0	1122.0	5485.0	0.0	796.0	901.0	941.0	98.0	0.0	0.0	32.0	103.0	0.0	0.0	97.0	242.0	0.0	4.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224954	160.0	1798.0	2352.0	159.0	2649.0	424.0	767.0	0.0	235.0	781.0	657.0	13.0	47.0	0.0	0.0	26.0	0.0	0.0	19.0	39.0	0.0	0.0	412.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224957	409.0	3120.0	1119.0	267.0	3550.0	562.0	2349.0	0.0	452.0	294.0	457.0	115.0	0.0	0.0	17.0	37.0	0.0	0.0	44.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5224960	1430.0	6916.0	4082.0	58.0	5972.0	1420.0	3625.0	0.0	1934.0	1819.0	1036.0	412.0	408.0	0.0	55.0	306.0	0.0	0.0	75.0	292.0	0.0	26.0	1468.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
