#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__LCP-89	d__Bacteria;p__GAL15	d__Bacteria;p__WOR-1	d__Bacteria;p__WS2	d__Bacteria;p__CK-2C2-2	d__Bacteria;p__TX1A-33	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__Sva0485	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Dadabacteria	d__Bacteria;p__Nitrospinota	d__Bacteria;p__PAUC34f	d__Bacteria;p__FW113	d__Bacteria;p__Rs-K70_termite_group	d__Bacteria;p__Deferribacterota	d__Bacteria;p__TA06	d__Bacteria;p__Synergistota	d__Bacteria;p__Thermotogota	d__Bacteria;p__Caldisericota	d__Bacteria;p__Caldatribacteriota	d__Bacteria;p__Coprothermobacterota
SRR21723085	743.0	3288.0	293.0	0.0	931.0	2164.0	7921.0	6.0	71.0	73.0	27.0	3.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723086	1024.0	5185.0	561.0	0.0	2714.0	3109.0	9732.0	0.0	230.0	124.0	20.0	14.0	3.0	20.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	21.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723087	715.0	5229.0	349.0	0.0	2389.0	2762.0	11530.0	17.0	290.0	138.0	85.0	7.0	4.0	39.0	7.0	17.0	4.0	0.0	0.0	3.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723088	2679.0	13487.0	1059.0	16.0	4593.0	8655.0	28584.0	12.0	661.0	391.0	85.0	17.0	9.0	36.0	26.0	10.0	9.0	0.0	11.0	140.0	4.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723089	808.0	3546.0	327.0	0.0	1497.0	2392.0	8255.0	4.0	77.0	34.0	21.0	18.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	13.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723090	1533.0	6368.0	861.0	0.0	2586.0	5021.0	14276.0	15.0	235.0	139.0	42.0	19.0	4.0	46.0	8.0	19.0	5.0	0.0	0.0	39.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723091	283.0	4979.0	859.0	0.0	1350.0	676.0	4528.0	31.0	124.0	53.0	50.0	17.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723099	674.0	3367.0	232.0	0.0	1130.0	2801.0	5407.0	5.0	119.0	22.0	35.0	7.0	3.0	52.0	0.0	3.0	0.0	0.0	9.0	32.0	0.0	2.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723117	678.0	2976.0	297.0	0.0	746.0	2063.0	7242.0	6.0	116.0	61.0	38.0	9.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723124	2169.0	35985.0	6227.0	0.0	9134.0	4251.0	30545.0	45.0	946.0	296.0	244.0	128.0	6.0	58.0	87.0	7.0	0.0	0.0	25.0	132.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723126	309.0	8352.0	1636.0	6.0	1811.0	1381.0	10355.0	7.0	62.0	16.0	62.0	31.0	0.0	31.0	7.0	3.0	0.0	0.0	0.0	26.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723127	749.0	16213.0	2022.0	0.0	3128.0	1312.0	21464.0	21.0	496.0	168.0	172.0	124.0	12.0	33.0	0.0	10.0	0.0	0.0	36.0	53.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723128	1042.0	14976.0	1848.0	0.0	5437.0	1562.0	17843.0	17.0	370.0	147.0	200.0	83.0	0.0	19.0	19.0	20.0	0.0	0.0	0.0	174.0	0.0	2.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723129	1378.0	22870.0	2973.0	0.0	3470.0	1787.0	24513.0	41.0	624.0	231.0	135.0	129.0	17.0	28.0	37.0	20.0	0.0	0.0	99.0	41.0	0.0	14.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723130	938.0	14144.0	2827.0	0.0	1059.0	839.0	13171.0	39.0	424.0	151.0	93.0	70.0	0.0	5.0	12.0	2.0	0.0	0.0	17.0	18.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723131	681.0	13378.0	2379.0	0.0	3657.0	1933.0	15042.0	19.0	218.0	87.0	134.0	28.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	3.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723132	1125.0	18899.0	2085.0	0.0	3912.0	1447.0	23691.0	36.0	445.0	207.0	144.0	62.0	7.0	34.0	3.0	6.0	0.0	0.0	17.0	102.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723133	788.0	14279.0	2488.0	2.0	2984.0	958.0	15043.0	12.0	382.0	200.0	96.0	87.0	3.0	16.0	27.0	0.0	0.0	0.0	23.0	58.0	2.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723134	1425.0	16838.0	2616.0	0.0	2768.0	2218.0	21014.0	42.0	49.0	44.0	166.0	65.0	0.0	30.0	8.0	10.0	0.0	0.0	0.0	92.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723135	953.0	16241.0	1784.0	0.0	2842.0	1234.0	19120.0	19.0	363.0	224.0	146.0	46.0	13.0	30.0	5.0	12.0	0.0	0.0	55.0	55.0	0.0	19.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723136	4977.0	38026.0	5785.0	0.0	9817.0	8454.0	52860.0	29.0	962.0	597.0	321.0	113.0	0.0	136.0	24.0	48.0	0.0	0.0	0.0	368.0	4.0	2.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723137	1158.0	12253.0	1093.0	0.0	3558.0	2252.0	17561.0	0.0	262.0	12.0	104.0	7.0	0.0	28.0	5.0	5.0	0.0	0.0	0.0	52.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723138	869.0	17021.0	3229.0	0.0	1615.0	1009.0	16853.0	23.0	308.0	117.0	146.0	78.0	2.0	26.0	15.0	6.0	0.0	0.0	42.0	43.0	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723139	1167.0	16077.0	1661.0	10.0	3263.0	1486.0	17953.0	41.0	385.0	218.0	216.0	127.0	0.0	19.0	14.0	7.0	0.0	0.0	92.0	80.0	4.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723140	2610.0	8584.0	761.0	6.0	1776.0	4327.0	18291.0	25.0	477.0	150.0	65.0	2.0	9.0	33.0	3.0	21.0	0.0	0.0	3.0	160.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723141	1734.0	8525.0	676.0	16.0	2339.0	4763.0	17849.0	30.0	314.0	164.0	128.0	36.0	0.0	30.0	0.0	6.0	7.0	0.0	0.0	35.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723142	2131.0	8415.0	911.0	0.0	2755.0	6231.0	18516.0	26.0	330.0	264.0	133.0	58.0	0.0	80.0	7.0	23.0	0.0	0.0	3.0	124.0	0.0	2.0	29.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723143	1367.0	5478.0	843.0	0.0	1531.0	4648.0	13344.0	6.0	303.0	165.0	52.0	36.0	0.0	33.0	2.0	5.0	0.0	0.0	2.0	81.0	0.0	0.0	14.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723147	364.0	3610.0	687.0	0.0	1468.0	1371.0	7583.0	14.0	100.0	43.0	78.0	23.0	0.0	4.0	6.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723148	622.0	6307.0	1050.0	0.0	1882.0	2481.0	11640.0	25.0	192.0	162.0	77.0	3.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723149	566.0	6112.0	1210.0	0.0	1784.0	2029.0	12736.0	2.0	170.0	85.0	87.0	12.0	0.0	46.0	8.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723150	298.0	4223.0	475.0	0.0	1623.0	983.0	5890.0	9.0	125.0	58.0	59.0	19.0	0.0	14.0	0.0	6.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723151	444.0	7331.0	1612.0	0.0	2000.0	2272.0	14983.0	11.0	100.0	76.0	76.0	11.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723152	664.0	5073.0	1810.0	4.0	760.0	2458.0	15176.0	13.0	50.0	57.0	68.0	8.0	0.0	11.0	5.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723153	241.0	5350.0	1749.0	0.0	2192.0	1545.0	10934.0	0.0	40.0	41.0	61.0	20.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723154	427.0	4122.0	603.0	4.0	1016.0	1526.0	10163.0	3.0	80.0	35.0	63.0	6.0	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723157	268.0	5714.0	1137.0	0.0	1552.0	806.0	8043.0	7.0	72.0	57.0	0.0	7.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723168	496.0	4974.0	935.0	0.0	520.0	1643.0	11834.0	7.0	196.0	60.0	58.0	3.0	0.0	5.0	14.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723171	991.0	17483.0	2501.0	6.0	2625.0	1780.0	15533.0	39.0	345.0	167.0	128.0	70.0	8.0	35.0	0.0	2.0	0.0	0.0	16.0	21.0	0.0	7.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723172	317.0	5878.0	608.0	0.0	1656.0	566.0	8052.0	7.0	274.0	17.0	72.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723173	262.0	4460.0	283.0	0.0	968.0	495.0	6337.0	9.0	85.0	51.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723174	491.0	6007.0	402.0	10.0	1448.0	614.0	8411.0	8.0	85.0	57.0	73.0	66.0	0.0	13.0	3.0	0.0	0.0	0.0	28.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723176	295.0	5918.0	855.0	0.0	1563.0	1032.0	7766.0	7.0	41.0	5.0	46.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723177	401.0	8811.0	1814.0	0.0	770.0	1014.0	8971.0	14.0	57.0	8.0	79.0	31.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723178	479.0	5116.0	762.0	0.0	1786.0	2002.0	10285.0	5.0	121.0	66.0	80.0	7.0	0.0	12.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723180	525.0	9276.0	1601.0	0.0	1719.0	1604.0	10827.0	8.0	106.0	39.0	88.0	15.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723181	275.0	7042.0	1374.0	0.0	2264.0	2264.0	12541.0	6.0	85.0	0.0	72.0	22.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723182	292.0	5523.0	817.0	0.0	769.0	980.0	7189.0	5.0	73.0	0.0	70.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
