#SampleID	StudyID	StudyName	Treatment	Host	HostSpecific	RootCompartment	Inoculum	Primers
SRR6764959	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764960	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764961	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764963	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764964	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764965	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764966	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764967	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764968	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764969	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764970	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764972	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764973	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764974	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764975	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764978	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764979	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764980	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764981	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764982	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764983	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764984	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764985	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764986	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764988	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764990	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764991	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764992	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764993	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764994	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764995	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764996	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764998	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764999	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765000	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765001	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765002	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765003	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765004	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765005	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765006	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765007	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765008	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765009	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765012	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765013	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765014	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765015	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765016	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765017	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765018	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765019	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765020	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765021	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765022	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765023	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765024	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765026	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765027	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765028	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765029	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765030	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765031	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765032	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765033	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765034	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765035	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765036	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765037	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765038	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765039	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765040	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765041	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765043	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765044	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765045	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765046	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765047	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765048	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765049	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765050	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765051	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765052	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765054	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765055	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765056	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765057	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765058	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765059	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765060	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765061	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765062	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765063	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765064	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765067	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765072	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765074	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765075	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765076	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765078	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765079	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6765080	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765081	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765083	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765084	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765085	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765089	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765092	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765094	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765095	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765096	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765098	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765102	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765103	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765105	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765106	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765107	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765108	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765109	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765111	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765112	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6765113	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6765114	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
