#SampleID	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia	d__Bacteria;p__Desulfobacterota;c__uncultured	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	d__Bacteria;p__Firmicutes;c__Clostridia	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	d__Bacteria;p__Actinobacteriota;c__Actinobacteria	d__Bacteria;p__Firmicutes;c__Bacilli	d__Bacteria;p__Acidobacteriota;c__Subgroup_5	d__Bacteria;p__Abditibacteriota;c__Abditibacteria	d__Bacteria;p__Myxococcota;c__Polyangia	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria	d__Bacteria;p__Chloroflexi;c__KD4-96	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	d__Bacteria;p__Myxococcota;c__Myxococcia	d__Bacteria;p__Planctomycetota;c__vadinHA49	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	d__Bacteria;p__Acidobacteriota;c__Blastocatellia	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria	d__Bacteria;p__Dependentiae;c__Babeliae	d__Bacteria;p__Armatimonadota;c__uncultured	d__Bacteria;p__Armatimonadota;c__Armatimonadia	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIa	d__Bacteria;p__Bacteroidota;c__Ignavibacteria	d__Bacteria;p__NB1-j;c__NB1-j	d__Bacteria;p__Planctomycetota;c__Phycisphaerae	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	d__Bacteria;p__Chloroflexi;c__Chloroflexia	d__Bacteria;p__Bacteroidota;c__Kapabacteria	d__Bacteria;p__Acidobacteriota;c__Holophagae	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group	d__Bacteria;p__Campylobacterota;c__Campylobacteria	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria	d__Bacteria;p__Nitrospirota;c__Nitrospiria	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B)	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae	d__Bacteria;p__Acidobacteriota;c__Subgroup_22	d__Bacteria;p__Cyanobacteria;c__Sericytochromatia	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	d__Bacteria;p__Myxococcota;c__bacteriap25	d__Bacteria;p__Chloroflexi;c__AD3	d__Bacteria;p__FCPU426;c__FCPU426	d__Bacteria;p__Chloroflexi;c__Anaerolineae	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group	d__Bacteria;p__MBNT15;c__MBNT15	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia	d__Bacteria;p__Entotheonellaeota;c__Entotheonellia	d__Bacteria;p__Latescibacterota;c__Latescibacterota	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	d__Bacteria;p__Deinococcota;c__Deinococci	d__Bacteria;p__Actinobacteriota;c__MB-A2-108	d__Bacteria;p__Patescibacteria;c__Berkelbacteria	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	d__Bacteria;p__Planctomycetota;c__Planctomycetes	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia	d__Bacteria;p__Chloroflexi;c__OLB14	d__Bacteria;p__Acidobacteriota;c__Subgroup_25	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	d__Bacteria;p__Firmicutes;c__Symbiobacteriia	d__Bacteria;p__Patescibacteria;c__Saccharimonadia	d__Bacteria;p__Chloroflexi;c__Gitt-GS-136	d__Bacteria;p__WPS-2;c__WPS-2	d__Bacteria;p__Bacteroidota;c__Rhodothermia	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	d__Bacteria;p__Firmicutes;c__Negativicutes
SRR21723420	855.0	3121.0	895.0	0.0	1826.0	1199.0	59.0	5800.0	5328.0	3261.0	0.0	9.0	59.0	30.0	60.0	131.0	0.0	4.0	41.0	0.0	0.0	452.0	0.0	66.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723421	1035.0	2964.0	894.0	0.0	1838.0	1961.0	15.0	6728.0	3600.0	4623.0	0.0	6.0	79.0	0.0	79.0	55.0	0.0	4.0	17.0	0.0	0.0	720.0	0.0	40.0	39.0	0.0	3.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723422	640.0	3486.0	1419.0	0.0	1953.0	2310.0	2.0	5114.0	6384.0	3239.0	0.0	14.0	130.0	0.0	112.0	20.0	0.0	30.0	34.0	0.0	0.0	209.0	0.0	59.0	42.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723423	1279.0	3071.0	608.0	0.0	1803.0	1722.0	32.0	8222.0	3638.0	4566.0	0.0	6.0	159.0	0.0	143.0	114.0	0.0	0.0	92.0	0.0	0.0	1035.0	0.0	53.0	35.0	0.0	0.0	0.0	12.0	0.0	11.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	95.0	3.0	0.0	0.0	8.0	0.0	0.0	93.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723424	959.0	3448.0	936.0	0.0	1688.0	2298.0	45.0	6751.0	4955.0	4360.0	14.0	0.0	97.0	0.0	126.0	59.0	0.0	0.0	63.0	0.0	0.0	551.0	0.0	54.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723425	474.0	1958.0	331.0	0.0	1086.0	371.0	34.0	3579.0	2463.0	2564.0	0.0	4.0	55.0	18.0	46.0	133.0	3.0	0.0	38.0	0.0	3.0	439.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723426	746.0	2335.0	454.0	0.0	1150.0	1309.0	16.0	5282.0	3232.0	2912.0	14.0	10.0	130.0	0.0	93.0	100.0	0.0	10.0	32.0	0.0	0.0	446.0	3.0	30.0	19.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723429	692.0	2597.0	871.0	0.0	1291.0	1320.0	32.0	5210.0	4688.0	2764.0	6.0	14.0	49.0	5.0	72.0	0.0	0.0	4.0	55.0	0.0	0.0	420.0	0.0	29.0	21.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	5.0	25.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723430	956.0	3302.0	617.0	0.0	1878.0	1666.0	14.0	4287.0	5363.0	2479.0	7.0	7.0	34.0	44.0	50.0	65.0	2.0	8.0	44.0	5.0	0.0	113.0	0.0	71.0	22.0	0.0	0.0	3.0	14.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	6.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723431	390.0	2975.0	779.0	0.0	961.0	1408.0	6.0	2650.0	2889.0	1372.0	0.0	23.0	80.0	0.0	44.0	0.0	0.0	6.0	20.0	0.0	0.0	36.0	0.0	34.0	0.0	0.0	8.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723437	378.0	2856.0	493.0	0.0	1769.0	2056.0	42.0	3498.0	5510.0	723.0	0.0	0.0	127.0	0.0	73.0	0.0	0.0	4.0	13.0	0.0	0.0	152.0	0.0	46.0	9.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723448	1506.0	3538.0	472.0	0.0	1398.0	2437.0	13.0	5189.0	2712.0	4283.0	0.0	9.0	60.0	13.0	170.0	53.0	0.0	44.0	99.0	5.0	0.0	395.0	3.0	30.0	83.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	2.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723449	1157.0	3529.0	1216.0	0.0	2501.0	1713.0	91.0	2980.0	4560.0	1590.0	3.0	4.0	115.0	83.0	73.0	27.0	0.0	8.0	72.0	2.0	18.0	213.0	0.0	44.0	14.0	0.0	9.0	6.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	49.0	0.0	0.0	6.0	0.0	0.0	0.0	20.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723450	1435.0	3991.0	341.0	0.0	1970.0	2685.0	23.0	6589.0	4002.0	3250.0	7.0	0.0	116.0	51.0	152.0	63.0	0.0	17.0	104.0	0.0	0.0	379.0	0.0	51.0	17.0	0.0	0.0	7.0	22.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723451	1182.0	4045.0	308.0	0.0	1942.0	3229.0	45.0	4645.0	3552.0	1565.0	0.0	12.0	139.0	38.0	175.0	3.0	0.0	25.0	30.0	2.0	0.0	119.0	0.0	4.0	41.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	6.0	0.0	26.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723452	1025.0	3547.0	750.0	0.0	1504.0	2029.0	14.0	5661.0	2805.0	3619.0	16.0	3.0	74.0	0.0	173.0	46.0	0.0	11.0	3.0	0.0	0.0	426.0	0.0	39.0	20.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723453	1509.0	3736.0	526.0	4.0	2278.0	2542.0	75.0	6479.0	3515.0	1987.0	13.0	19.0	181.0	49.0	243.0	28.0	0.0	34.0	66.0	0.0	5.0	448.0	0.0	66.0	66.0	0.0	0.0	4.0	13.0	2.0	0.0	0.0	21.0	0.0	4.0	4.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	5.0	2.0	3.0	62.0	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723454	910.0	2888.0	275.0	0.0	1748.0	1645.0	68.0	6256.0	4706.0	1437.0	14.0	8.0	153.0	103.0	139.0	14.0	0.0	33.0	57.0	0.0	0.0	288.0	0.0	52.0	23.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	0.0	0.0	7.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723455	796.0	4216.0	629.0	0.0	1852.0	3091.0	35.0	3891.0	4244.0	1511.0	0.0	14.0	148.0	33.0	120.0	19.0	0.0	47.0	85.0	0.0	0.0	187.0	0.0	48.0	46.0	0.0	18.0	0.0	13.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SRR21723456	1663.0	4879.0	1065.0	0.0	2586.0	2287.0	96.0	7382.0	5064.0	2543.0	28.0	19.0	145.0	4.0	184.0	39.0	0.0	9.0	81.0	0.0	5.0	402.0	5.0	81.0	44.0	0.0	6.0	0.0	19.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	2.0	0.0	2.0	0.0	66.0	0.0	0.0	14.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
SRR21723458	563.0	2889.0	201.0	0.0	2098.0	2376.0	25.0	3926.0	2855.0	1812.0	8.0	6.0	103.0	20.0	70.0	12.0	2.0	19.0	40.0	0.0	0.0	210.0	0.0	22.0	42.0	0.0	7.0	4.0	0.0	0.0	0.0	3.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723459	582.0	2825.0	368.0	0.0	1718.0	2084.0	30.0	3447.0	3259.0	1341.0	0.0	5.0	78.0	3.0	51.0	0.0	0.0	5.0	37.0	0.0	0.0	95.0	0.0	34.0	33.0	0.0	5.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	5.0	0.0	0.0	3.0	12.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723460	1042.0	5870.0	843.0	0.0	2424.0	3852.0	55.0	6497.0	5974.0	2800.0	0.0	17.0	215.0	67.0	148.0	33.0	3.0	21.0	116.0	7.0	2.0	291.0	0.0	84.0	70.0	0.0	6.0	7.0	6.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723461	706.0	2283.0	99.0	0.0	1018.0	2247.0	26.0	2731.0	2139.0	985.0	0.0	6.0	60.0	21.0	76.0	0.0	0.0	12.0	41.0	3.0	0.0	98.0	0.0	16.0	41.0	0.0	0.0	4.0	8.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723462	1628.0	5566.0	927.0	0.0	2373.0	3423.0	98.0	9024.0	4704.0	4660.0	0.0	10.0	256.0	8.0	166.0	10.0	0.0	61.0	70.0	0.0	0.0	625.0	4.0	53.0	33.0	0.0	17.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	4.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723463	858.0	3175.0	606.0	13.0	1296.0	1581.0	21.0	6195.0	2356.0	3122.0	0.0	2.0	65.0	0.0	102.0	4.0	0.0	9.0	42.0	3.0	0.0	276.0	0.0	28.0	31.0	0.0	9.0	2.0	8.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723464	82.0	10451.0	2717.0	0.0	15301.0	893.0	3.0	985.0	9422.0	293.0	0.0	16.0	51.0	7.0	30.0	0.0	0.0	14.0	7.0	0.0	3.0	23.0	0.0	41.0	2.0	0.0	13.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723465	205.0	14951.0	4880.0	0.0	24557.0	514.0	23.0	883.0	10258.0	309.0	0.0	25.0	343.0	82.0	71.0	0.0	0.0	75.0	59.0	0.0	0.0	87.0	0.0	125.0	8.0	0.0	26.0	37.0	0.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0	108.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723466	570.0	40927.0	14889.0	0.0	56325.0	1882.0	26.0	3283.0	23064.0	2905.0	0.0	85.0	446.0	57.0	99.0	8.0	0.0	214.0	106.0	0.0	0.0	161.0	0.0	157.0	0.0	0.0	198.0	97.0	12.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	224.0	16.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723467	11.0	10274.0	2978.0	0.0	9654.0	722.0	11.0	851.0	8311.0	102.0	0.0	3.0	98.0	0.0	38.0	2.0	0.0	2.0	10.0	0.0	0.0	22.0	0.0	64.0	0.0	0.0	29.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723468	47.0	6052.0	1432.0	0.0	9501.0	676.0	0.0	525.0	6427.0	106.0	0.0	14.0	135.0	0.0	4.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723469	13.0	5477.0	737.0	0.0	15811.0	629.0	5.0	289.0	10578.0	104.0	0.0	0.0	10.0	14.0	6.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	25.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723470	39.0	5413.0	1715.0	0.0	30355.0	544.0	5.0	342.0	10344.0	214.0	0.0	2.0	4.0	0.0	5.0	0.0	0.0	11.0	16.0	0.0	0.0	12.0	0.0	46.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723471	532.0	2834.0	344.0	0.0	1801.0	1320.0	6.0	3330.0	3019.0	1726.0	0.0	6.0	42.0	16.0	53.0	14.0	0.0	5.0	40.0	2.0	0.0	75.0	0.0	48.0	25.0	0.0	10.0	2.0	0.0	0.0	5.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723472	260.0	19720.0	4793.0	0.0	26360.0	1347.0	0.0	1806.0	18397.0	1116.0	0.0	5.0	317.0	33.0	50.0	0.0	0.0	14.0	37.0	0.0	0.0	64.0	0.0	91.0	3.0	0.0	67.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723473	86.0	8407.0	2700.0	0.0	15716.0	683.0	3.0	568.0	11280.0	49.0	0.0	2.0	168.0	24.0	13.0	0.0	0.0	0.0	10.0	3.0	0.0	58.0	0.0	119.0	6.0	0.0	38.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR21723474	130.0	11162.0	4092.0	0.0	17270.0	752.0	6.0	479.0	8647.0	104.0	0.0	22.0	50.0	3.0	11.0	0.0	0.0	17.0	14.0	0.0	0.0	15.0	0.0	42.0	3.0	0.0	24.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
